,deposit,stock,label,PREDICT
768,2000000000,72000000,vip,vip
769,1920000000,80000000,vip,vip
770,1600000000,77000000,diamond,diamond
771,1620000000,57000000,diamond,diamond
772,1980000000,50000000,diamond,diamond
773,1920000000,72000000,vip,vip
774,1890000000,60000000,diamond,diamond
775,1240000000,37000000,normal,normal
776,1490000000,56000000,diamond,diamond
777,1960000000,70000000,vip,vip
778,1780000000,79000000,vip,vip
779,1410000000,63000000,diamond,diamond
780,1930000000,78000000,vip,vip
781,1350000000,55000000,normal,normal
782,1480000000,64000000,diamond,diamond
783,1820000000,65000000,diamond,diamond
784,1690000000,69000000,diamond,diamond
785,1720000000,40000000,diamond,diamond
786,1830000000,53000000,diamond,diamond
787,1520000000,65000000,diamond,diamond
788,1920000000,42000000,diamond,diamond
789,1900000000,65000000,vip,vip
790,1940000000,80000000,vip,vip
791,1930000000,51000000,diamond,diamond
792,1440000000,65000000,diamond,diamond
793,1340000000,73000000,diamond,diamond
794,1800000000,68000000,diamond,diamond
795,1290000000,71000000,normal,normal
796,1320000000,54000000,normal,normal
797,1230000000,74000000,normal,normal
798,1770000000,54000000,diamond,diamond
799,1560000000,68000000,diamond,diamond
800,1850000000,73000000,vip,vip
801,1760000000,75000000,vip,diamond
802,1710000000,73000000,diamond,diamond
803,1760000000,58000000,diamond,diamond
804,1970000000,49000000,diamond,diamond
805,1240000000,54000000,normal,normal
806,1610000000,76000000,diamond,diamond
807,1550000000,35000000,normal,normal
808,1860000000,65000000,vip,vip
809,1320000000,61000000,normal,normal
810,1940000000,56000000,diamond,diamond
811,1260000000,73000000,normal,normal
812,1290000000,41000000,normal,normal
813,1280000000,67000000,normal,normal
814,1210000000,43000000,normal,normal
815,1970000000,64000000,vip,vip
816,1540000000,56000000,diamond,diamond
817,1500000000,58000000,diamond,diamond
818,1730000000,76000000,diamond,diamond
819,1730000000,45000000,diamond,diamond
820,1750000000,50000000,diamond,diamond
821,1910000000,68000000,vip,vip
822,1960000000,76000000,vip,vip
823,1900000000,46000000,diamond,diamond
824,1670000000,56000000,diamond,diamond
825,1590000000,64000000,diamond,diamond
826,1560000000,37000000,normal,normal
827,1310000000,70000000,diamond,diamond
828,1390000000,35000000,normal,normal
829,1630000000,42000000,diamond,diamond
830,1340000000,59000000,normal,normal
831,1330000000,58000000,normal,normal
832,1250000000,55000000,normal,normal
833,1770000000,64000000,diamond,diamond
834,1900000000,58000000,diamond,diamond
835,2000000000,78000000,vip,vip
836,1440000000,44000000,normal,normal
837,1720000000,40000000,diamond,diamond
838,1770000000,78000000,vip,vip
839,1680000000,78000000,diamond,diamond
840,1270000000,54000000,normal,normal
841,1240000000,67000000,normal,normal
842,1290000000,72000000,diamond,diamond
843,1530000000,54000000,diamond,diamond
844,1620000000,45000000,diamond,diamond
845,1320000000,49000000,normal,normal
846,1700000000,51000000,diamond,diamond
847,1430000000,69000000,diamond,diamond
848,1730000000,36000000,diamond,diamond
849,1280000000,56000000,normal,normal
850,1610000000,41000000,diamond,diamond
851,1390000000,52000000,normal,normal
852,1450000000,77000000,diamond,diamond
853,1230000000,79000000,diamond,diamond
854,1310000000,51000000,normal,normal
855,1400000000,74000000,diamond,diamond
856,1880000000,48000000,diamond,diamond
857,1810000000,77000000,vip,vip
858,1380000000,37000000,normal,normal
859,1900000000,54000000,diamond,diamond
860,1310000000,65000000,normal,normal
861,1340000000,45000000,normal,normal
862,1450000000,77000000,diamond,diamond
863,1250000000,62000000,normal,normal
864,1810000000,51000000,diamond,diamond
865,1570000000,71000000,diamond,diamond
866,1960000000,67000000,vip,vip
867,1630000000,66000000,diamond,diamond
868,1730000000,53000000,diamond,diamond
869,1570000000,79000000,diamond,diamond
870,1760000000,35000000,diamond,diamond
871,1730000000,44000000,diamond,diamond
872,1550000000,46000000,diamond,diamond
873,1370000000,65000000,diamond,diamond
874,1720000000,56000000,diamond,diamond
875,1370000000,43000000,normal,normal
876,1220000000,36000000,normal,normal
877,1260000000,64000000,normal,normal
878,1410000000,76000000,diamond,diamond
879,1690000000,58000000,diamond,diamond
880,1830000000,52000000,diamond,diamond
881,1390000000,39000000,normal,normal
882,1760000000,45000000,diamond,diamond
883,1470000000,57000000,diamond,diamond
884,1430000000,39000000,normal,normal
885,1900000000,42000000,diamond,diamond
886,1680000000,49000000,diamond,diamond
887,1650000000,63000000,diamond,diamond
888,1970000000,52000000,diamond,diamond
889,1540000000,79000000,diamond,diamond
890,1390000000,48000000,normal,normal
891,1340000000,53000000,normal,normal
892,1240000000,76000000,normal,normal
893,1680000000,57000000,diamond,diamond
894,1300000000,69000000,normal,normal
895,1450000000,58000000,diamond,diamond
896,1260000000,61000000,normal,normal
897,1470000000,36000000,normal,normal
898,1630000000,55000000,diamond,diamond
899,1940000000,63000000,vip,vip
900,1450000000,57000000,diamond,diamond
901,1420000000,67000000,diamond,diamond
902,1730000000,64000000,diamond,diamond
903,1910000000,71000000,vip,vip
904,1860000000,41000000,diamond,diamond
905,1560000000,35000000,normal,normal
906,1210000000,51000000,normal,normal
907,1430000000,40000000,normal,normal
908,1280000000,63000000,normal,normal
909,1310000000,79000000,diamond,diamond
910,1400000000,72000000,diamond,diamond
911,1870000000,62000000,diamond,diamond
912,1590000000,72000000,diamond,diamond
913,1260000000,47000000,normal,normal
914,1260000000,43000000,normal,normal
915,1860000000,45000000,diamond,diamond
916,1810000000,76000000,vip,vip
917,1220000000,45000000,normal,normal
918,1590000000,80000000,diamond,diamond
919,1440000000,72000000,diamond,diamond
920,1810000000,41000000,diamond,diamond
921,1310000000,52000000,normal,normal
922,1490000000,40000000,normal,normal
923,1400000000,73000000,diamond,diamond
924,1580000000,53000000,diamond,diamond
925,1550000000,71000000,diamond,diamond
926,1840000000,71000000,vip,vip
927,1280000000,79000000,diamond,diamond
928,1480000000,36000000,normal,normal
929,1730000000,40000000,diamond,diamond
930,1730000000,59000000,diamond,diamond
931,1260000000,39000000,normal,normal
932,1900000000,48000000,diamond,diamond
933,1250000000,80000000,diamond,diamond
934,1300000000,54000000,normal,normal
935,1270000000,44000000,normal,normal
936,1810000000,67000000,diamond,diamond
937,1450000000,45000000,normal,normal
938,1650000000,70000000,diamond,diamond
939,1620000000,73000000,diamond,diamond
940,1640000000,76000000,diamond,diamond
941,1400000000,49000000,normal,normal
942,1610000000,74000000,diamond,diamond
943,1980000000,56000000,vip,vip
944,1960000000,45000000,diamond,diamond
945,1820000000,47000000,diamond,diamond
946,1860000000,58000000,diamond,diamond
947,1940000000,49000000,diamond,diamond
948,1830000000,66000000,diamond,diamond
949,1220000000,58000000,normal,normal
950,1900000000,56000000,diamond,diamond
951,1530000000,73000000,diamond,diamond
952,1680000000,51000000,diamond,diamond
953,1770000000,52000000,diamond,diamond
954,1210000000,59000000,normal,normal
955,1750000000,57000000,diamond,diamond
956,1670000000,58000000,diamond,diamond
957,1820000000,76000000,vip,vip
958,1630000000,35000000,normal,normal
959,1840000000,46000000,diamond,diamond
960,1300000000,71000000,diamond,diamond
961,1720000000,66000000,diamond,diamond
962,1460000000,51000000,normal,normal
963,1230000000,77000000,normal,normal
964,1250000000,42000000,normal,normal
965,1480000000,41000000,normal,normal
966,1500000000,72000000,diamond,diamond
967,1510000000,35000000,normal,normal
968,1800000000,78000000,vip,vip
969,1850000000,66000000,vip,vip
970,1670000000,46000000,diamond,diamond
971,1900000000,51000000,diamond,diamond
972,1260000000,67000000,normal,normal
973,1610000000,77000000,diamond,diamond
974,1480000000,57000000,diamond,diamond
975,1980000000,49000000,diamond,diamond
976,1340000000,35000000,normal,normal
977,1670000000,71000000,diamond,diamond
978,1740000000,55000000,diamond,diamond
979,1860000000,35000000,diamond,diamond
980,1880000000,78000000,vip,vip
981,1770000000,43000000,diamond,diamond
982,1540000000,54000000,diamond,diamond
983,1730000000,59000000,diamond,diamond
984,1740000000,72000000,diamond,diamond
985,1310000000,70000000,diamond,diamond
986,1460000000,64000000,diamond,diamond
987,1780000000,46000000,diamond,diamond
988,1410000000,52000000,normal,normal
989,1680000000,62000000,diamond,diamond
990,1500000000,62000000,diamond,diamond
991,1240000000,73000000,normal,normal
992,1270000000,74000000,diamond,diamond
993,1870000000,46000000,diamond,diamond
994,1800000000,68000000,diamond,diamond
995,1550000000,63000000,diamond,diamond
996,1230000000,73000000,normal,normal
997,1980000000,49000000,diamond,diamond
998,1710000000,49000000,diamond,diamond
999,1870000000,61000000,diamond,diamond
1000,1920000000,39000000,diamond,diamond
1001,1810000000,60000000,diamond,diamond
1002,1470000000,36000000,normal,normal
1003,1590000000,62000000,diamond,diamond
1004,1580000000,68000000,diamond,diamond
1005,1230000000,48000000,normal,diamond
1006,1800000000,60000000,diamond,diamond
1007,1830000000,58000000,diamond,diamond
1008,1830000000,61000000,diamond,diamond
1009,1530000000,57000000,diamond,diamond
1010,1390000000,36000000,normal,normal
1011,1740000000,40000000,diamond,diamond
1012,1220000000,38000000,normal,normal
1013,1600000000,41000000,diamond,diamond
1014,1830000000,63000000,diamond,diamond
1015,1810000000,37000000,diamond,diamond
1016,1480000000,62000000,diamond,diamond
1017,1450000000,68000000,diamond,diamond
1018,1700000000,74000000,diamond,diamond
1019,1720000000,79000000,vip,vip
1020,1990000000,37000000,diamond,diamond
1021,1300000000,73000000,diamond,diamond
1022,1570000000,59000000,diamond,diamond
1023,1350000000,69000000,diamond,diamond
1024,1600000000,71000000,diamond,diamond
1025,1470000000,70000000,diamond,diamond
1026,1830000000,73000000,vip,vip
1027,1900000000,78000000,vip,vip
1028,1850000000,44000000,diamond,diamond
1029,1330000000,72000000,diamond,diamond
1030,1650000000,62000000,diamond,diamond
1031,1780000000,79000000,vip,vip
1032,1290000000,43000000,normal,normal
1033,1200000000,46000000,normal,normal
1034,1290000000,55000000,normal,normal
1035,1820000000,47000000,diamond,diamond
1036,1680000000,58000000,diamond,diamond
1037,1750000000,37000000,diamond,diamond
1038,1550000000,68000000,diamond,diamond
1039,1320000000,40000000,normal,normal
1040,1290000000,41000000,normal,normal
1041,1760000000,60000000,diamond,diamond
1042,2000000000,54000000,vip,vip
1043,1870000000,78000000,vip,vip
1044,1310000000,58000000,normal,normal
1045,1920000000,75000000,vip,vip
1046,1600000000,51000000,diamond,diamond
1047,1810000000,40000000,diamond,diamond
1048,1290000000,46000000,normal,normal
1049,1930000000,65000000,vip,vip
1050,1730000000,67000000,diamond,diamond
1051,1340000000,60000000,normal,normal
1052,1580000000,66000000,diamond,diamond
1053,1600000000,38000000,normal,normal
1054,1590000000,64000000,diamond,diamond
1055,1610000000,36000000,normal,normal
1056,1940000000,37000000,diamond,diamond
1057,1820000000,72000000,vip,vip
1058,1300000000,37000000,normal,normal
1059,1970000000,40000000,diamond,diamond
1060,1330000000,45000000,normal,normal
1061,1870000000,37000000,diamond,diamond
1062,1370000000,41000000,normal,normal
1063,1460000000,36000000,normal,normal
1064,1290000000,46000000,normal,normal
1065,1330000000,40000000,normal,normal
1066,1250000000,35000000,normal,normal
1067,1320000000,61000000,normal,normal
1068,1520000000,57000000,diamond,diamond
1069,1850000000,59000000,diamond,diamond
1070,1900000000,71000000,vip,vip
1071,1770000000,54000000,diamond,diamond
1072,1920000000,53000000,diamond,diamond
1073,1640000000,50000000,diamond,diamond
1074,1930000000,65000000,vip,vip
1075,1770000000,46000000,diamond,diamond
1076,1870000000,51000000,diamond,diamond
1077,1820000000,50000000,diamond,diamond
1078,1400000000,39000000,normal,normal
1079,1440000000,69000000,diamond,diamond
1080,1790000000,67000000,diamond,diamond
1081,1300000000,53000000,normal,normal
1082,1990000000,38000000,diamond,diamond
1083,1850000000,68000000,vip,vip
1084,1830000000,36000000,diamond,diamond
1085,1510000000,39000000,normal,normal
1086,1690000000,73000000,diamond,diamond
1087,1420000000,68000000,diamond,diamond
1088,1460000000,64000000,diamond,diamond
1089,1270000000,57000000,normal,normal
1090,1930000000,59000000,vip,vip
1091,1380000000,53000000,normal,normal
1092,1400000000,63000000,diamond,diamond
1093,1520000000,41000000,normal,normal
1094,1930000000,73000000,vip,vip
1095,1470000000,66000000,diamond,diamond
1096,1200000000,55000000,normal,normal
1097,1520000000,74000000,diamond,diamond
1098,1340000000,51000000,normal,normal
1099,1680000000,49000000,diamond,diamond
1100,1320000000,40000000,normal,normal
1101,1580000000,52000000,diamond,diamond
1102,1510000000,62000000,diamond,diamond
1103,1650000000,78000000,diamond,diamond
1104,1270000000,61000000,normal,normal
1105,1680000000,47000000,diamond,diamond
1106,1300000000,65000000,normal,normal
1107,1520000000,58000000,diamond,diamond
1108,1590000000,49000000,diamond,diamond
1109,1960000000,40000000,diamond,diamond
1110,1500000000,76000000,diamond,diamond
1111,1840000000,66000000,diamond,diamond
1112,1390000000,79000000,diamond,diamond
1113,1650000000,40000000,diamond,diamond
1114,1340000000,52000000,normal,normal
1115,1370000000,54000000,normal,normal
1116,1880000000,54000000,diamond,diamond
1117,1330000000,78000000,diamond,diamond
1118,1560000000,65000000,diamond,diamond
1119,1450000000,39000000,normal,normal
1120,1370000000,47000000,normal,normal
1121,1440000000,51000000,normal,normal
1122,1980000000,47000000,diamond,diamond
1123,1430000000,79000000,diamond,diamond
1124,1790000000,36000000,diamond,diamond
1125,1910000000,49000000,diamond,diamond
1126,1270000000,49000000,normal,normal
1127,1300000000,46000000,normal,normal
1128,1390000000,50000000,normal,normal
1129,1690000000,49000000,diamond,diamond
1130,1970000000,80000000,vip,vip
1131,1390000000,53000000,normal,normal
1132,1770000000,46000000,diamond,diamond
1133,1250000000,43000000,normal,normal
1134,1380000000,74000000,diamond,diamond
1135,1870000000,79000000,vip,diamond
1136,1380000000,51000000,normal,diamond
1137,1820000000,73000000,vip,vip
1138,1400000000,62000000,diamond,diamond
1139,1960000000,38000000,diamond,diamond
1140,1950000000,63000000,vip,vip
1141,1330000000,47000000,normal,normal
1142,1840000000,74000000,vip,vip
1143,1430000000,41000000,normal,normal
1144,1510000000,75000000,diamond,diamond
1145,1710000000,68000000,diamond,diamond
1146,1690000000,38000000,diamond,diamond
1147,1330000000,60000000,normal,normal
1148,1280000000,35000000,normal,normal
1149,1790000000,45000000,diamond,diamond
1150,1910000000,41000000,diamond,diamond
1151,2000000000,41000000,diamond,diamond
1152,1450000000,70000000,diamond,diamond
1153,1410000000,78000000,diamond,diamond
1154,1650000000,48000000,diamond,diamond
1155,2000000000,35000000,diamond,diamond
1156,1310000000,75000000,diamond,diamond
1157,1890000000,73000000,vip,vip
1158,1330000000,53000000,normal,normal
1159,1380000000,79000000,diamond,diamond
1160,1260000000,49000000,normal,normal
1161,1260000000,46000000,normal,normal
1162,1930000000,73000000,vip,vip
1163,1520000000,49000000,diamond,diamond
1164,1700000000,49000000,diamond,diamond
1165,1540000000,75000000,diamond,diamond
1166,1780000000,48000000,diamond,diamond
1167,1510000000,64000000,diamond,diamond
